,Model,Year,Fuel Type,City MPG,Highway MPG,Combined MPG,Annual Fuel Cost,Annual Consumption (Barrels),Highway Electricity Consumption,City Electricity Consumption,Combined Electricity Consumption,Vehicle Class,YouSaveOrSpend,AlternativeVehicleType
7274,Infiniti Qx4 4Wd,2000,Regular,13.0,17.0,15.0,3600.0,19.834,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-8500.0,
7372,Isuzu Amigo 2Wd,2000,Regular,16.0,19.5,17.5,3100.0,17.1264,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-6000.0,
7373,Isuzu Amigo 4Wd,2000,Regular,14.5,18.0,16.0,3350.0,18.5944,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-7250.0,
7400,Isuzu Hombre Pickup 2Wd,2000,Regular,17.6,23.6,20.0,2730.0,15.0552,0.0,0.0,0.0,Small Pickup Trucks 2WD,-4150.0,
7404,Isuzu Hombre Pickup 4Wd,2000,Regular,14.5,19.5,16.5,3250.0,18.0475,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-6750.0,
7416,Isuzu Rodeo 2Wd,2000,Regular,16.0,19.33,17.0,3183.33,17.6157,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-6416.67,
7421,Isuzu Rodeo 4Wd,2000,Regular,14.5,18.5,16.0,3350.0,18.5944,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-7250.0,
7432,Isuzu Trooper,2000,Regular,13.5,17.0,15.0,3600.0,19.834,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-8500.0,
7433,Isuzu Trooper 2Wd,2000,Regular,14.0,17.0,15.0,3600.0,19.834,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-8500.0,
7438,Isuzu Vehicross,2000,Regular,13.0,17.0,15.0,3600.0,19.834,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-8500.0,
7553,Jaguar S-Type (X200) V6,2000,Premium,16.0,24.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Midsize Cars,-8250.0,
7554,Jaguar S-Type (X200) V8,2000,Premium,15.0,21.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Midsize Cars,-10500.0,
7580,Jaguar Vanden Plas,2000,Premium,15.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Midsize Cars,-9250.0,
7584,Jaguar Vanden Plas S/C,2000,Premium,14.0,20.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Midsize Cars,-11750.0,
7687,Jaguar Xj8,2000,Premium,15.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Compact Cars,-9250.0,
7696,Jaguar Xj8L,2000,Premium,15.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Midsize Cars,-9250.0,
7718,Jaguar Xjr,2000,Premium,14.0,20.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Compact Cars,-11750.0,
7746,Jaguar Xk8,2000,Premium,16.0,23.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Subcompact Cars,-9250.0,
7753,Jaguar Xk8 Convertible,2000,Premium,15.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Minicompact Cars,-9250.0,
7760,Jaguar Xkr,2000,Premium,15.0,21.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Subcompact Cars,-10500.0,
7770,Jaguar Xkr Convertible,2000,Premium,14.0,20.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Minicompact Cars,-10500.0,
7780,Jeep Cherokee 2Wd,2000,Regular,16.0,21.5,18.25,2962.5,16.3582,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-5312.5,
7782,Jeep Cherokee 4Wd,2000,Regular,15.0,19.33,16.67,3216.67,17.8652,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-6583.33,
7869,Jeep Grand Cherokee 2Wd,2000,Regular,14.0,19.0,16.0,3375.0,18.6673,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-7375.0,
7894,Jeep Grand Cherokee 4Wd,2000,Regular,13.5,18.5,15.5,3475.0,19.2142,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-7875.0,
8041,Jeep Wrangler 4Wd,2000,Regular,14.75,17.5,16.0,3362.5,18.6308,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-7312.5,
8262,Kia Sephia/Spectra,2000,Regular,20.0,27.5,22.5,2400.0,13.2292,0.0,0.0,0.0,Compact Cars,-2500.0,
8347,Kia Sportage 2Wd,2000,Regular,17.0,20.5,18.5,2925.0,16.0934,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-5125.0,
8360,Kia Sportage 4Wd,2000,Regular,17.5,20.5,18.5,2925.0,16.0934,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-5125.0,
8554,Land Rover Discovery Series Ii,2000,Premium,12.0,16.0,13.0,5200.0,22.8854,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-16500.0,
8603,Land Rover Range Rover,2000,Premium,11.5,15.0,12.5,5425.0,23.8389,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-17625.0,
8703,Lexus Es 300,2000,Regular,17.0,24.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Compact Cars,-4000.0,
8743,Lexus Gs 300/Gs 400,2000,Premium,16.5,22.5,18.5,3650.0,16.0934,0.0,0.0,0.0,Midsize Cars,-8750.0,
8909,Lexus Ls 400,2000,Premium,16.0,23.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Midsize Cars,-8250.0,
8968,Lexus Lx 470,2000,Regular,12.0,15.0,13.0,4150.0,22.8854,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-11250.0,
9065,Lexus Rx 300,2000,Regular,17.0,22.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Midsize Station Wagons,-4750.0,
9069,Lexus Rx 300 4Wd,2000,Regular,16.0,21.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Midsize Station Wagons,-5500.0,
9127,Lexus Sc,2000,Premium,16.5,22.5,19.0,3550.0,15.6584,0.0,0.0,0.0,Subcompact Cars,-8250.0,
9159,Lincoln Continental,2000,Premium,15.0,23.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Large Cars,-9250.0,
9180,Lincoln Ls,2000,Premium,15.2,22.4,17.6,3850.0,16.9172,0.0,0.0,0.0,Midsize Cars,-9750.0,
9317,Lincoln Navigator 2Wd,2000,Premium,11.0,16.0,13.0,5200.0,22.8854,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-16500.0,
9341,Lincoln Navigator 4Wd,2000,Premium,11.0,15.0,13.0,5200.0,22.8854,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-16500.0,
9369,Lincoln Town Car,2000,Regular,16.0,23.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Large Cars,-5500.0,
9390,Lotus Esprit V8,2000,Premium,14.0,21.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Two Seaters,-11750.0,
9604,Mazda 2500 2Wd,2000,Regular,19.0,23.5,21.0,2575.0,14.1993,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-3375.0,
9683,Mazda 626,2000,Regular,19.75,25.75,22.0,2812.5,13.6166,0.0,0.0,0.0,Midsize Cars,-4562.5,
9709,Mazda B3000 Ffv 2Wd,2000,Gasoline or E85,15.5,20.5,17.5,3075.0,17.0145,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-5875.0,FFV
9711,Mazda B3000 Ffv 4Wd,2000,Gasoline or E85,14.5,19.0,16.0,3375.0,18.6673,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-7375.0,FFV
9712,Mazda B4000 2Wd,2000,Regular,15.0,20.0,17.0,3175.0,17.5614,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-6375.0,
9721,Mazda B4000 4Wd,2000,Regular,14.5,18.0,15.5,3475.0,19.2142,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-7875.0,
9816,Mazda Millenia,2000,Premium,17.0,24.5,20.0,3400.0,14.8755,0.0,0.0,0.0,Compact Cars,-7500.0,
9819,Mazda Mpv,2000,Regular,16.0,21.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Minivan - 2WD,-5500.0,
9846,Mazda Mx-5 Miata,2000,Regular,21.0,26.0,23.0,2350.0,12.9515,0.0,0.0,0.0,Two Seaters,-2250.0,
9852,Mazda Protege,2000,Regular,22.75,29.0,25.25,2137.5,11.8243,0.0,0.0,0.0,Compact Cars,-1187.5,
10191,Mercedes-Benz C230 Kompressor,2000,Premium,19.0,26.0,22.0,3100.0,13.5232,0.0,0.0,0.0,Compact Cars,-6000.0,
10221,Mercedes-Benz C280,2000,Premium,19.0,25.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Compact Cars,-6750.0,
10322,Mercedes-Benz C43 Amg,2000,Premium,16.0,21.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Compact Cars,-9250.0,
10339,Mercedes-Benz Cl500,2000,Premium,15.0,21.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Compact Cars,-10500.0,
10412,Mercedes-Benz Clk320,2000,Premium,18.0,26.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Subcompact Cars,-6750.0,
10418,Mercedes-Benz Clk320 (Cabriolet),2000,Premium,17.0,25.0,20.0,3400.0,14.8755,0.0,0.0,0.0,Minicompact Cars,-7500.0,
10432,Mercedes-Benz Clk430,2000,Premium,16.0,23.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Subcompact Cars,-8250.0,
10435,Mercedes-Benz Clk430 (Cabriolet),2000,Premium,15.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Minicompact Cars,-9250.0,
10507,Mercedes-Benz E320,2000,Premium,18.0,27.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Midsize Cars,-6750.0,
10513,Mercedes-Benz E320 (Wagon),2000,Premium,18.0,25.0,20.0,3400.0,14.8755,0.0,0.0,0.0,Midsize Station Wagons,-7500.0,
10519,Mercedes-Benz E320 4Matic,2000,Premium,18.0,25.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Midsize Cars,-6750.0,
10524,Mercedes-Benz E320 4Matic (Wagon),2000,Premium,17.0,24.0,20.0,3400.0,14.8755,0.0,0.0,0.0,Midsize Station Wagons,-7500.0,
10606,Mercedes-Benz E430,2000,Premium,16.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Midsize Cars,-9250.0,
10609,Mercedes-Benz E430 4Matic,2000,Premium,16.0,21.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Midsize Cars,-9250.0,
10635,Mercedes-Benz E55 Amg,2000,Premium,15.0,21.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Midsize Cars,-10500.0,
10880,Mercedes-Benz Ml320,2000,Premium,15.0,18.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-11750.0,
10904,Mercedes-Benz Ml430,2000,Premium,14.0,17.0,15.0,4500.0,19.834,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-13000.0,
10912,Mercedes-Benz Ml55,2000,Premium,12.0,16.0,14.0,4850.0,21.2507,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-14750.0,
10945,Mercedes-Benz S430,2000,Premium,15.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Large Cars,-9250.0,
10962,Mercedes-Benz S500,2000,Premium,15.0,21.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Large Cars,-10500.0,
11063,Mercedes-Benz Sl500,2000,Premium,14.0,21.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Two Seaters,-10500.0,
11089,Mercedes-Benz Sl600,2000,Premium,12.0,18.0,14.0,4850.0,21.2507,0.0,0.0,0.0,Two Seaters,-14750.0,
11118,Mercedes-Benz Slk230 Kompressor,2000,Premium,19.5,27.5,22.0,3100.0,13.5232,0.0,0.0,0.0,Two Seaters,-6000.0,
11181,Mercury Cougar,2000,Regular,19.0,27.67,22.33,2416.67,13.4116,0.0,0.0,0.0,Compact Cars,-2583.33,
11184,Mercury Grand Marquis,2000,Regular,16.0,23.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Large Cars,-5500.0,
11241,Mercury Mountaineer 2Wd,2000,Regular,13.5,18.5,15.5,3475.0,19.2142,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-7875.0,
11255,Mercury Mountaineer 4Wd,2000,Regular,13.5,18.5,15.5,3475.0,19.2142,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-7875.0,
11271,Mercury Mystique,2000,Regular,19.0,27.75,22.5,2400.0,13.2925,0.0,0.0,0.0,Compact Cars,-2500.0,
11272,Mercury Sable,2000,Regular,17.0,26.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Midsize Cars,-4000.0,
11283,Mercury Sable Wagon,2000,Regular,17.0,24.5,19.5,2775.0,15.267,0.0,0.0,0.0,Midsize Station Wagons,-4375.0,
11290,Mercury Villager Fwd Wagon,2000,Regular,15.0,22.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Minivan - 2WD,-5500.0,
11592,Mitsubishi Diamante,2000,Premium,16.0,23.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Midsize Cars,-9250.0,
11598,Mitsubishi Eclipse,2000,Regular,18.4,25.8,21.2,2820.0,14.0624,0.0,0.0,0.0,Subcompact Cars,-4600.0,
11660,Mitsubishi Galant,2000,Regular,18.0,25.5,20.5,2975.0,14.5213,0.0,0.0,0.0,Midsize Cars,-5375.0,
11721,Mitsubishi Mirage,2000,Regular,24.75,32.75,27.75,1950.0,10.7854,0.0,0.0,0.0,Subcompact Cars,-250.0,
11742,Mitsubishi Montero,2000,Regular,14.33,17.67,15.67,3433.33,19.0076,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-7666.67,
11749,Mitsubishi Montero Sport 2Wd,2000,Regular,15.5,19.0,16.5,3250.0,18.0475,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-6750.0,
11754,Mitsubishi Montero Sport 4Wd,2000,Regular,14.5,18.0,16.0,3375.0,18.6673,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-7375.0,
11759,Mitsubishi Nativa 2Wd,2000,Regular,17.33,21.0,18.67,2900.0,16.0115,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-5000.0,
11764,Mitsubishi Nativa 4Wd,2000,Regular,15.0,19.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-6250.0,
11888,Nissan Altima,2000,Regular,19.5,27.0,22.5,2400.0,13.2817,0.0,0.0,0.0,Compact Cars,-2500.0,
11943,Nissan Altra Ev,2000,Electricity,81.0,91.0,85.0,850.0,0.096,37.0,41.0,40.0,Midsize Station Wagons,5250.0,EV
11997,Nissan Frontier 2Wd,2000,Regular,18.5,23.0,20.0,2700.0,14.9128,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-4000.0,
12025,Nissan Frontier 4Wd,2000,Regular,16.0,19.0,17.0,3150.0,17.5006,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-6250.0,
12048,Nissan Frontier V6 2Wd,2000,Regular,14.5,17.5,15.5,3475.0,19.2142,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-7875.0,
12056,Nissan Frontier V6 4Wd,2000,Regular,14.5,17.0,15.0,3600.0,19.834,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-8500.0,
12132,Nissan Maxima,2000,Regular,18.5,25.5,20.5,2625.0,14.5213,0.0,0.0,0.0,Midsize Cars,-3625.0,
12215,Nissan Pathfinder 2Wd,2000,Regular,14.5,17.5,15.5,3475.0,19.2142,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-7875.0,
12239,Nissan Pathfinder 4Wd,2000,Regular,14.0,16.5,15.0,3600.0,19.834,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-8500.0,
12278,Nissan Quest,2000,Regular,15.0,22.0,18.0,3000.0,16.5283,0.0,0.0,0.0,Minivan - 2WD,-5500.0,
12350,Nissan Sentra,2000,Regular,22.0,29.25,24.75,2175.0,12.0542,0.0,0.0,0.0,Compact Cars,-1375.0,
12461,Nissan Xterra 2Wd,2000,Regular,17.0,22.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-4750.0,
12488,Nissan Xterra V6 2Wd,2000,Regular,14.5,18.0,16.0,3350.0,18.5944,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-7250.0,
12493,Nissan Xterra V6 4Wd,2000,Regular,14.5,17.0,15.0,3600.0,19.834,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-8500.0,
12501,Oldsmobile Alero,2000,Regular,18.33,28.33,22.33,2416.67,13.3459,0.0,0.0,0.0,Compact Cars,-2583.33,
12512,Oldsmobile Bravada Awd,2000,Regular,14.0,18.0,16.0,3350.0,18.5944,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-7250.0,
12517,Oldsmobile Intrigue,2000,Regular,17.0,26.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Midsize Cars,-4000.0,
12520,Oldsmobile Silhouette 2Wd,2000,Regular,17.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Minivan - 2WD,-4750.0,
12532,Plymouth Breeze,2000,Regular,19.67,29.0,23.0,2383.33,13.1392,0.0,0.0,0.0,Midsize Cars,-2416.67,
12533,Plymouth Neon,2000,Regular,23.0,29.5,25.5,2125.0,11.7076,0.0,0.0,0.0,Compact Cars,-1125.0,
12535,Plymouth Prowler,2000,Premium,15.0,21.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Two Seaters,-9250.0,
12537,Plymouth Voyager/Grand Voyager 2Wd,2000,Regular,16.2,23.0,19.0,2850.0,15.6758,0.0,0.0,0.0,Minivan - 2WD,-4750.0,FFV
12560,Pontiac Bonneville,2000,Regular,16.5,26.0,19.5,3125.0,15.267,0.0,0.0,0.0,Large Cars,-6125.0,
12567,Pontiac Firebird/Trans Am,2000,Regular,16.25,25.5,19.5,3137.5,15.3073,0.0,0.0,0.0,Subcompact Cars,-6187.5,
12592,Pontiac Grand Am,2000,Regular,18.33,28.33,22.33,2416.67,13.3459,0.0,0.0,0.0,Compact Cars,-2583.33,
12598,Pontiac Grand Prix,2000,Regular,17.0,26.33,20.33,2883.33,14.6642,0.0,0.0,0.0,Midsize Cars,-4916.67,
12613,Pontiac Montana Fwd,2000,Regular,17.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Minivan - 2WD,-4750.0,
12628,Pontiac Sunfire,2000,Regular,20.0,28.8,23.2,2330.0,12.8372,0.0,0.0,0.0,Subcompact Cars,-2150.0,
12700,Porsche 911 Carrera,2000,Premium,15.0,22.5,17.5,3875.0,17.0145,0.0,0.0,0.0,Minicompact Cars,-9875.0,
12983,Porsche Boxster,2000,Premium,16.5,24.0,19.0,3575.0,15.7019,0.0,0.0,0.0,Two Seaters,-8375.0,
13008,Porsche Boxster S,2000,Premium,15.5,22.5,17.5,3875.0,17.0145,0.0,0.0,0.0,Two Seaters,-9875.0,
13463,Qvale Detomaso Mangusta,2000,Regular,17.0,28.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Minicompact Cars,-3250.0,
13535,Rolls-Royce Corniche,2000,Premium,10.0,15.0,12.0,5650.0,24.7925,0.0,0.0,0.0,Subcompact Cars,-18750.0,
13717,Saab 9-3,2000,Premium,18.25,25.25,21.0,2912.5,14.1993,0.0,0.0,0.0,Midsize Cars,-5062.5,
13724,Saab 9-3 Convertible,2000,Premium,18.25,25.25,21.0,2912.5,14.1993,0.0,0.0,0.0,Subcompact Cars,-5062.5,
13757,Saab 9-3 Viggen,2000,Premium,18.0,27.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Midsize Cars,-6750.0,
13760,Saab 9-3 Viggen Convertible,2000,Premium,18.0,27.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Subcompact Cars,-6750.0,
13770,Saab 9-5,2000,Regular,17.0,24.6,19.8,3150.0,15.047,0.0,0.0,0.0,Midsize Cars,-6250.0,
13789,Saab 9-5 Wagon,2000,Premium,17.2,24.6,19.8,3150.0,15.047,0.0,0.0,0.0,Midsize Station Wagons,-6250.0,
13825,Saturn Ls,2000,Regular,19.67,27.67,22.33,2433.33,13.4023,0.0,0.0,0.0,Midsize Cars,-2666.67,
13826,Saturn Lw,2000,Regular,18.5,26.0,21.5,2525.0,13.9054,0.0,0.0,0.0,Midsize Station Wagons,-3125.0,
13848,Saturn Sc,2000,Regular,23.25,33.75,27.25,1975.0,10.9349,0.0,0.0,0.0,Subcompact Cars,-375.0,
13855,Saturn Sl,2000,Regular,23.25,34.0,27.25,1975.0,10.9349,0.0,0.0,0.0,Compact Cars,-375.0,
13858,Saturn Sw,2000,Regular,22.67,33.0,26.67,2016.67,11.1602,0.0,0.0,0.0,Small Station Wagons,-583.33,
14014,Subaru Forester Awd,2000,Regular,19.0,25.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-3250.0,
14057,Subaru Impreza Awd,2000,Regular,19.0,25.5,21.5,2500.0,13.8452,0.0,0.0,0.0,Subcompact Cars,-3000.0,
14106,Subaru Legacy Awd,2000,Regular,19.0,25.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Compact Cars,-3250.0,
14130,Subaru Legacy Wagon Awd,2000,Regular,19.0,25.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Midsize Station Wagons,-3250.0,
14217,Suzuki Esteem,2000,Regular,24.25,31.5,27.0,1987.5,11.0408,0.0,0.0,0.0,Subcompact Cars,-437.5,
14220,Suzuki Esteem Wagon,2000,Regular,24.0,31.0,26.5,2012.5,11.2384,0.0,0.0,0.0,Small Station Wagons,-562.5,
14245,Suzuki Grand Vitara 4Door 2Wd,2000,Regular,17.0,19.5,18.0,3000.0,16.5283,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-5500.0,
14246,Suzuki Grand Vitara 4Door 4Wd,2000,Regular,16.5,19.5,17.5,3075.0,17.0145,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-5875.0,
14292,Suzuki Swift,2000,Regular,28.5,34.5,31.0,1750.0,9.6878,0.0,0.0,0.0,Subcompact Cars,750.0,
14332,Suzuki Vitara 2Door 2Wd,2000,Regular,21.0,24.0,22.25,2425.0,13.4164,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-2625.0,
14333,Suzuki Vitara 2Door 4Wd,2000,Regular,20.75,23.5,21.75,2475.0,13.6982,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-2875.0,
14342,Suzuki Vitara 4Door 2Wd,2000,Regular,19.5,23.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-3250.0,
14343,Suzuki Vitara 4Door 4Wd,2000,Regular,19.5,23.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-3250.0,
14492,Toyota 4Runner 2Wd,2000,Regular,16.33,20.67,18.0,3000.0,16.5624,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-5500.0,
14516,Toyota 4Runner 4Wd,2000,Regular,15.5,18.75,16.75,3212.5,17.8044,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-6562.5,
14544,Toyota Avalon,2000,Regular,19.0,27.0,22.0,2450.0,13.5232,0.0,0.0,0.0,Large Cars,-2750.0,
14582,Toyota Camry,2000,Regular,19.0,27.0,22.0,2462.5,13.5935,0.0,0.0,0.0,Midsize Cars,-2812.5,
14617,Toyota Camry Cng,2000,CNG,19.0,28.0,22.0,1950.0,0.0663,0.0,0.0,0.0,Compact Cars,-250.0,CNG
14626,Toyota Camry Solara,2000,Regular,19.0,27.0,22.0,2462.5,13.5935,0.0,0.0,0.0,Compact Cars,-2812.5,
14635,Toyota Camry Solara Convertible,2000,Regular,18.5,26.0,21.0,2600.0,14.2968,0.0,0.0,0.0,Subcompact Cars,-3500.0,
14663,Toyota Celica,2000,Regular,21.75,29.5,24.75,2487.5,12.083,0.0,0.0,0.0,Subcompact Cars,-2937.5,
14669,Toyota Corolla,2000,Regular,25.33,32.33,28.0,1916.67,10.6617,0.0,0.0,0.0,Compact Cars,-83.33,
14723,Toyota Echo,2000,Regular,27.5,35.5,31.0,1750.0,9.6071,0.0,0.0,0.0,Compact Cars,750.0,
14810,Toyota Land Cruiser Wagon 4Wd,2000,Regular,12.0,15.0,13.0,4150.0,22.8854,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-11250.0,
14847,Toyota Mr2,2000,Regular,22.0,27.0,24.0,2250.0,12.3962,0.0,0.0,0.0,Two Seaters,-1750.0,
14863,Toyota Rav4 2Wd,2000,Regular,21.0,26.5,23.0,2350.0,12.9352,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-2250.0,
14877,Toyota Rav4 4Wd,2000,Regular,19.0,23.5,21.0,2550.0,14.1671,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-3250.0,
14909,Toyota Rav4 Ev,2000,Electricity,81.0,64.0,72.0,1000.0,0.1128,53.0,41.0,47.0,Sport Utility Vehicle - 2WD,4500.0,EV
14926,Toyota Rav4 Soft Top 2Wd,2000,Regular,21.0,26.5,23.0,2350.0,12.9352,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-2250.0,
14927,Toyota Rav4 Soft Top 4Wd,2000,Regular,20.0,24.0,21.5,2500.0,13.8452,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-3000.0,
14981,Toyota Sienna 2Wd,2000,Regular,16.0,22.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Minivan - 2WD,-4750.0,
15019,Toyota Tacoma 2Wd,2000,Regular,17.6,21.6,19.0,2850.0,15.746,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-4750.0,
15043,Toyota Tacoma 4Wd,2000,Regular,15.5,18.75,16.75,3212.5,17.8044,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-6562.5,
15076,Toyota Tundra 2Wd,2000,Regular,14.67,17.67,15.67,3433.33,19.0076,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-7666.67,
15103,Toyota Tundra 4Wd,2000,Regular,13.67,16.0,14.67,3683.33,20.3062,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-8916.67,
15227,Volkswagen Cabrio,2000,Regular,20.0,27.0,23.0,2350.0,12.9597,0.0,0.0,0.0,Subcompact Cars,-2250.0,
15263,Volkswagen Eurovan,2000,Regular,13.0,18.0,15.0,3600.0,19.834,0.0,0.0,0.0,Minivan - 2WD,-8500.0,
15267,Volkswagen Eurovan Camper,2000,Regular,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,Minivan - 2WD,-9750.0,
15274,Volkswagen Golf,2000,Premium,20.0,27.0,23.0,2650.0,12.9597,0.0,0.0,0.0,Compact Cars,-3750.0,
15314,Volkswagen Gti,2000,Premium,19.6,26.8,22.6,2630.0,13.2012,0.0,0.0,0.0,Compact Cars,-3650.0,
15354,Volkswagen Jetta,2000,Premium,19.0,26.33,21.83,2691.67,13.7288,0.0,0.0,0.0,Compact Cars,-3958.33,
15396,Volkswagen New Beetle,2000,Premium,20.25,26.75,23.0,2650.0,12.9597,0.0,0.0,0.0,Subcompact Cars,-3750.0,
15415,Volkswagen Passat,2000,Premium,18.25,26.5,21.25,3212.5,14.0972,0.0,0.0,0.0,Midsize Cars,-6562.5,
15437,Volkswagen Passat 4Motion,2000,Premium,15.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Midsize Cars,-9250.0,
15446,Volkswagen Passat Wagon,2000,Premium,18.25,26.5,21.25,3212.5,14.0972,0.0,0.0,0.0,Midsize Station Wagons,-6562.5,
